issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZy7gj81zsnnYZMeOKUX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,sanity/components/LyricsImportInput.tsx,79,79,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-03-05T00:59:26+0000,2026-03-05T00:59:26+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy7gj81zsnnYZMeOKUX&open=AZy7gj81zsnnYZMeOKUX
AZy4MziLkrp2L4rdTMjc,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/gating/GateSpotlightOverlay.tsx,107,109,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-04T09:33:47+0000,2026-03-04T09:33:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy4MziLkrp2L4rdTMjc&open=AZy4MziLkrp2L4rdTMjc
AZy4MziLkrp2L4rdTMjd,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/gating/GateSpotlightOverlay.tsx,110,112,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-04T09:33:47+0000,2026-03-04T09:33:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy4MziLkrp2L4rdTMjd&open=AZy4MziLkrp2L4rdTMjd
AZy4MziLkrp2L4rdTMjf,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6606,Nullish coalescing should be preferred,app/home/gating/GateSpotlightOverlay.tsx,135,137,"Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.",5min,CONVENTIONAL,CONSISTENT,,"[""es2020"",""nullish-coalescing"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-04T09:33:47+0000,2026-03-04T09:33:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy4MziLkrp2L4rdTMjf&open=AZy4MziLkrp2L4rdTMjf
AZy4MziLkrp2L4rdTMjg,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/gating/GateSpotlightOverlay.tsx,161,167,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-04T09:33:47+0000,2026-03-04T09:33:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy4MziLkrp2L4rdTMjg&open=AZy4MziLkrp2L4rdTMjg
AZy4MziLkrp2L4rdTMjh,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/gating/GateSpotlightOverlay.tsx,212,233,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-04T09:33:47+0000,2026-03-04T09:33:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy4MziLkrp2L4rdTMjh&open=AZy4MziLkrp2L4rdTMjh
AZy35alXgE9ChFi-D9j6,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6660,If statements should not be the only statement in else blocks,app/home/player/FullPlayer.tsx,881,881,'If' statement should not be the only statement in 'else' block,5min,CONVENTIONAL,CONSISTENT,,[],admin@brendanjohnroch.com,,2026-03-04T08:09:33+0000,2026-03-04T08:09:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy35alXgE9ChFi-D9j6&open=AZy35alXgE9ChFi-D9j6
AZyxv7WP6y0cpyZ5W7Sf,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6847,Non-interactive elements shouldn't have event handlers,app/home/modules/PortalArtistPosts.tsx,170,184,Non-interactive elements should not be assigned mouse or keyboard event listeners.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-03T03:30:24+0000,2026-03-03T03:30:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyxv7WP6y0cpyZ5W7Sf&open=AZyxv7WP6y0cpyZ5W7Sf
AZyxv7WP6y0cpyZ5W7Sg,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/modules/PortalArtistPosts.tsx,170,184,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-03T03:30:24+0000,2026-03-03T03:30:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyxv7WP6y0cpyZ5W7Sg&open=AZyxv7WP6y0cpyZ5W7Sg
AZyxD388DTOzTYuyo8LV,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/DownloadAlbumButton.tsx,445,447,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-03T00:17:33+0000,2026-03-03T00:17:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyxD388DTOzTYuyo8LV&open=AZyxD388DTOzTYuyo8LV
AZywzHb69SAi947ifG3M,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/SiteProviders.tsx,11,11,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-02T23:04:28+0000,2026-03-02T23:04:34+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZywzHb69SAi947ifG3M&open=AZywzHb69SAi947ifG3M
AZywzHHo9SAi947ifG3J,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/gating/GateBroker.tsx,37,37,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-02T23:04:28+0000,2026-03-02T23:04:34+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZywzHHo9SAi947ifG3J&open=AZywzHHo9SAi947ifG3J
AZywzHHo9SAi947ifG3K,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/gating/GateBroker.tsx,59,60,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-03-02T23:04:28+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZywzHHo9SAi947ifG3K&open=AZywzHHo9SAi947ifG3K
AZyrRAHUH8mnusrfc_j3,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalModules.tsx,142,145,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-01T21:17:10+0000,2026-03-01T21:17:10+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyrRAHUH8mnusrfc_j3&open=AZyrRAHUH8mnusrfc_j3
AZyrRAa3H8mnusrfc_j4,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,sanity/schemaTypes/modulePanels.ts,185,189,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-01T21:17:10+0000,2026-03-09T00:08:41+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyrRAa3H8mnusrfc_j4&open=AZyrRAa3H8mnusrfc_j4
AZyrRAa3H8mnusrfc_j5,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,sanity/schemaTypes/modulePanels.ts,187,189,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-01T21:17:10+0000,2026-03-09T00:08:41+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyrRAa3H8mnusrfc_j5&open=AZyrRAa3H8mnusrfc_j5
AZyrAzOuy6_-t0BdoedI,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/PortalModules.tsx,850,850,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,7min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-01T20:06:26+0000,2026-03-01T20:06:26+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyrAzOuy6_-t0BdoedI&open=AZyrAzOuy6_-t0BdoedI
AZyq1FmehUItICoI4wb9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalModules.tsx,172,177,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-01T19:15:17+0000,2026-03-01T19:15:17+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyq1FmehUItICoI4wb9&open=AZyq1FmehUItICoI4wb9
AZyq1FmehUItICoI4wb-,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/PortalModules.tsx,609,611,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-01T19:15:17+0000,2026-03-01T19:15:17+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyq1FmehUItICoI4wb-&open=AZyq1FmehUItICoI4wb-
AZyo1c8YhUItICoIsyAH,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/ShadowHomeFrame.tsx,17,35,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-01T09:57:30+0000,2026-03-01T09:57:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyo1c8YhUItICoIsyAH&open=AZyo1c8YhUItICoIsyAH
AZyoo54jH8mnusrfL3Lw,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/FullPlayer.tsx,538,538,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,"[""type-dependent""]",admin@brendanjohnroch.com,,2026-03-01T09:03:06+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyoo54jH8mnusrfL3Lw&open=AZyoo54jH8mnusrfL3Lw
AZym_DoLjMuSUnaHk8qF,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/player/lyrics/ensureLyricsForTrack.ts,21,21,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-01T01:20:39+0000,2026-03-01T01:20:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZym_DoLjMuSUnaHk8qF&open=AZym_DoLjMuSUnaHk8qF
AZym_ECpjMuSUnaHk8qI,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/types.ts,127,127,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-01T01:20:39+0000,2026-03-01T01:20:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZym_ECpjMuSUnaHk8qI&open=AZym_ECpjMuSUnaHk8qI
AZyekil2RshoQv3Upe3d,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/PortalExegesis.tsx,288,298,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-27T10:07:25+0000,2026-02-27T10:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyekil2RshoQv3Upe3d&open=AZyekil2RshoQv3Upe3d
AZyekil2RshoQv3Upe3e,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7781,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex",app/home/modules/PortalExegesis.tsx,325,325,Prefer `String#replaceAll()` over `String#replace()`.,5min,CLEAR,INTENTIONAL,,"[""es2021"",""readability""]",admin@brendanjohnroch.com,,2026-02-27T10:07:25+0000,2026-02-27T10:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyekil2RshoQv3Upe3e&open=AZyekil2RshoQv3Upe3e
AZychydeBCWvf0PAM8_h,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/stripe/cancel-subscription/route.ts,101,101,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-27T00:36:15+0000,2026-02-27T01:34:55+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZychydeBCWvf0PAM8_h&open=AZychydeBCWvf0PAM8_h
AZy9dLGgQh-IuXSn3Bsr,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/(site)/exegesis/[displayId]/ExegesisTrackClient.tsx,758,760,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-26T23:11:07+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZy9dLGgQh-IuXSn3Bsr&open=AZy9dLGgQh-IuXSn3Bsr
AZybjGkIERoDW233ruzw,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/PortalExegesis.tsx,448,448,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-26T20:02:16+0000,2026-02-26T20:02:16+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZybjGkIERoDW233ruzw&open=AZybjGkIERoDW233ruzw
AZybjGkIERoDW233ruzx,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6767,Unused React typed props should be removed,app/home/modules/PortalExegesis.tsx,448,448,'title' PropType is defined but prop is never used,5min,CONVENTIONAL,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-02-26T20:02:16+0000,2026-02-26T20:02:16+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZybjGkIERoDW233ruzx&open=AZybjGkIERoDW233ruzx
AZybiUp3vVBXP0c-ZhWy,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/modules/PortalExegesis.tsx,448,448,Refactor this function to reduce its Cognitive Complexity from 37 to the 15 allowed.,27min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-26T19:58:57+0000,2026-06-23T10:01:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZybiUp3vVBXP0c-ZhWy&open=AZybiUp3vVBXP0c-ZhWy
AZyWqSppGh1c8_Z2RCYx,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/PortalExegesis.tsx,777,792,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-25T21:15:42+0000,2026-02-25T21:15:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyWqSppGh1c8_Z2RCYx&open=AZyWqSppGh1c8_Z2RCYx
AZySXmnU_jqA5UWf_xpO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/home/modules/PortalExegesis.tsx,67,67,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-25T01:15:29+0000,2026-02-25T01:15:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZySXmnU_jqA5UWf_xpO&open=AZySXmnU_jqA5UWf_xpO
AZySXmnU_jqA5UWf_xpT,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/PortalExegesis.tsx,759,793,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-25T01:15:29+0000,2026-02-25T01:15:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZySXmnU_jqA5UWf_xpT&open=AZySXmnU_jqA5UWf_xpT
AZySXmnU_jqA5UWf_xpU,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/PortalExegesis.tsx,807,829,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-25T01:15:29+0000,2026-02-25T01:15:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZySXmnU_jqA5UWf_xpU&open=AZySXmnU_jqA5UWf_xpU
AZySXmnU_jqA5UWf_xpV,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/modules/PortalExegesis.tsx,811,829,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-25T01:15:29+0000,2026-02-25T01:15:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZySXmnU_jqA5UWf_xpV&open=AZySXmnU_jqA5UWf_xpV
AZySC05tUTSi5MH-fFld,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7780,String literals with escaped backslashes should use `String.raw` template literals,middleware.ts,288,288,`String.raw` should be used to avoid escaping `\`.,5min,CLEAR,INTENTIONAL,,"[""readability""]",admin@brendanjohnroch.com,,2026-02-24T23:44:47+0000,2026-02-24T23:44:47+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZySC05tUTSi5MH-fFld&open=AZySC05tUTSi5MH-fFld
AZyR-T8g6uizPbT_Ry0_,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7755,"Complex index access patterns should be replaced with "".at()"" method",app/home/PortalTabs.tsx,193,193,Prefer `.at(…)` over `[….length - index]`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2022"",""performance"",""readability"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-24T23:25:04+0000,2026-02-24T23:25:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyR-T8g6uizPbT_Ry0_&open=AZyR-T8g6uizPbT_Ry0_
AZyRshgsWrvR0YkASPTA,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S4323,Type aliases should be used,app/(site)/PlayerHost.tsx,29,29,Replace this union type with a type alias.,5min,DISTINCT,ADAPTABLE,,"[""proficiency""]",admin@brendanjohnroch.com,,2026-02-24T22:07:20+0000,2026-02-24T22:07:20+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyRshgsWrvR0YkASPTA&open=AZyRshgsWrvR0YkASPTA
AZyOz7AzqpZc8OiKyP8p,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/SessionRuntime.tsx,17,23,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-24T08:40:56+0000,2026-02-24T08:41:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyOz7AzqpZc8OiKyP8p&open=AZyOz7AzqpZc8OiKyP8p
AZyOz7BBqpZc8OiKyP8r,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/album/[slug]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-24T08:40:56+0000,2026-02-24T08:41:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyOz7BBqpZc8OiKyP8r&open=AZyOz7BBqpZc8OiKyP8r
AZyOz7BKqpZc8OiKyP8s,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/layout.tsx,68,72,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-24T08:40:56+0000,2026-02-24T08:41:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyOz7BKqpZc8OiKyP8s&open=AZyOz7BKqpZc8OiKyP8s
AZyNBPjEUXWKuQGx9ZYY,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/stage/LyricsOverlay.tsx,764,764,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-24T00:19:44+0000,2026-02-24T00:19:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyNBPjEUXWKuQGx9ZYY&open=AZyNBPjEUXWKuQGx9ZYY
AZyNBPjEUXWKuQGx9ZYZ,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/stage/LyricsOverlay.tsx,767,767,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-24T00:19:44+0000,2026-02-24T00:19:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyNBPjEUXWKuQGx9ZYZ&open=AZyNBPjEUXWKuQGx9ZYZ
AZyM26KCOXeZGWdnNw9m,"[""MAINTAINABILITY""]","[""HIGH""]",MAJOR,CODE_SMELL,OPEN,,typescript:S7761,"Data attributes should be accessed using "".dataset""",app/home/player/StageInlineHost.tsx,64,64,Prefer `.dataset` over `getAttribute(…)`.,5min,CONVENTIONAL,CONSISTENT,,"[""api"",""dom"",""html""]",admin@brendanjohnroch.com,,2026-02-23T23:34:29+0000,2026-02-23T23:34:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyM26KCOXeZGWdnNw9m&open=AZyM26KCOXeZGWdnNw9m
AZyMteG0gh4KZo0tpZQQ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,291,291,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-23T22:53:24+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteG0gh4KZo0tpZQQ&open=AZyMteG0gh4KZo0tpZQQ
AZyMteJlgh4KZo0tpZQR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6653,Use Object.hasOwn static method instead of hasOwnProperty,app/home/player/lyrics/ensureLyricsForTrack.ts,12,12,Use 'Object.hasOwn()' instead of 'Object.prototype.hasOwnProperty.call()'.,5min,CLEAR,INTENTIONAL,,"[""es2022""]",admin@brendanjohnroch.com,,2026-02-23T22:53:17+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteJlgh4KZo0tpZQR&open=AZyMteJlgh4KZo0tpZQR
AZyMteJlgh4KZo0tpZQT,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/lyrics/ensureLyricsForTrack.ts,117,119,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-23T22:53:17+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteJlgh4KZo0tpZQT&open=AZyMteJlgh4KZo0tpZQT
